game_id,player,position,champion,k,d,a,doubles,triples,quadras,pentas,total_gold,minion_kills
1061156,Xerxe,Jungle,Gragas,3,3,8,0,0,0,0,9729,28
1061156,Humanoid,Middle,Tristana,2,6,7,0,0,0,0,13242,267
1061156,Kobbe,ADC,Veigar,3,3,5,0,0,0,0,14444,270
1061156,Norskeren,Support,Thresh,2,2,6,0,0,0,0,8380,21
1061161,Rest,Top,Gangplank,4,5,6,0,0,0,0,16785,311
1061161,Hana,Jungle,Elise,2,4,7,0,0,0,0,10669,33
1061161,FoFo,Middle,Lucian,3,5,4,0,0,0,0,15155,290
1061161,Lilv,ADC,Syndra,3,3,5,0,0,0,0,15152,335
1061161,Koala,Support,Thresh,0,5,6,0,0,0,0,8370,24
1061161,Zeros,Top,Akali,6,2,6,1,1,0,0,18879,381
1061161,Levi,Jungle,Nocturne,2,2,9,0,0,0,0,13109,38
1061161,Kiaya,Middle,Kled,5,1,10,1,0,0,0,14977,292
1061161,Zin,ADC,Kai'Sa,7,2,8,0,0,0,0,16913,327
1061161,Slay,Support,Nautilus,2,5,10,0,0,0,0,9927,81
1061175,Sword,Top,Jayce,7,2,4,0,0,0,0,17714,327
1061175,Tarzan,Jungle,Lee Sin,1,3,12,0,0,0,0,12382,32
1061175,Chovy,Middle,Ezreal,3,0,8,0,0,0,0,18116,393
1061175,Viper,ADC,Irelia,5,2,5,1,0,0,0,16161,338
1061175,Lehends,Support,Nautilus,0,2,11,0,0,0,0,9894,88
1061175,3z,Top,Sion,3,4,3,0,0,0,0,12348,271
1061175,Crash,Jungle,Rek'Sai,0,4,6,0,0,0,0,11521,31
1061175,M1ssion,Middle,Akali,2,4,5,0,0,0,0,14141,337
1061175,Unified,ADC,Syndra,2,2,5,0,0,0,0,15434,343
1061175,Kaiwing,Support,Leona,2,2,4,0,0,0,0,9180,86
1061189,Wunder,Top,Vladimir,5,4,9,1,1,0,0,11204,186
1061189,Jankos,Jungle,Qiyana,2,5,8,0,0,0,0,8660,18
1061189,Caps,Middle,Zoe,6,0,10,1,0,0,0,10094,146
1061189,Perkz,ADC,Xayah,11,3,6,3,2,0,0,14868,202
1061189,Mikyx,Support,Rakan,2,1,21,0,0,0,0,8781,14
1061189,Licorice,Top,Aatrox,5,4,2,0,0,0,0,9884,178
1061189,Blaber,Jungle,Elise,4,6,4,0,0,0,0,8099,14
1061189,Nisqy,Middle,Tristana,1,5,1,0,0,0,0,7009,130
1061189,Sneaky,ADC,Cassiopeia,0,7,4,0,0,0,0,7778,142
1061189,Zeyzal,Support,Nautilus,3,4,5,1,0,0,0,6201,42
1061209,Langx,Top,Gnar,3,1,7,0,0,0,0,15991,293
1061209,Karsa,Jungle,Rek'Sai,3,3,8,0,0,0,0,10981,20
1061209,xiaohu,Middle,Ryze,4,1,8,0,0,0,0,16692,323
1061209,Uzi,ADC,Xayah,5,0,8,1,1,0,0,18043,369
1061209,Ming,Support,Karma,0,2,13,0,0,0,0,8236,14
1061209,Bwipo,Top,Shen,1,4,3,0,0,0,0,12337,276
1061209,Broxah,Jungle,Lee Sin,3,1,2,0,0,0,0,11202,32
1061209,Nemesis,Middle,Kayle,3,2,2,1,0,0,0,16339,328
1061209,Rekkles,ADC,Morgana,0,2,5,0,0,0,0,12639,315
1061209,Hylissang,Support,Blitzcrank,0,6,2,0,0,0,0,7835,30
1061221,Huni,Top,Vladimir,0,6,0,0,0,0,0,7862,185
1061221,Lira,Jungle,Sejuani,1,2,1,0,0,0,0,7207,31
1061221,Damonte,Middle,Qiyana,0,3,1,0,0,0,0,7546,185
1061221,Cody Sun,ADC,Xayah,0,3,2,0,0,0,0,8985,232
1061221,Vulcan,Support,Rakan,1,2,1,0,0,0,0,5214,16
1061221,Khan,Top,Aatrox,7,0,1,2,1,0,0,11960,189
1061221,Clid,Jungle,Lee Sin,1,0,6,0,0,0,0,9926,23
1061221,Faker,Middle,Akali,7,0,1,1,0,0,0,13847,264
1061221,Teddy,ADC,Yasuo,1,0,7,0,0,0,0,11713,256
1061221,Effort,Support,Gragas,0,2,5,0,0,0,0,6402,12
1071398,Vizicsacsi,Top,Sion,0,2,2,0,0,0,0,14402,299
1071398,Xerxe,Jungle,Karthus,1,1,3,0,0,0,0,13577,80
1071398,Humanoid,Middle,Syndra,0,5,3,0,0,0,0,16510,389
1071398,Kobbe,ADC,Tristana,4,1,0,0,0,0,0,20634,451
1071398,Norskeren,Support,Leona,0,7,4,0,0,0,0,9754,91
1071398,Rest,Top,Gangplank,3,1,7,0,0,0,0,19843,335
1071398,Hana,Jungle,Gragas,0,2,11,0,0,0,0,13130,34
1071398,FoFo,Middle,LeBlanc,6,0,6,1,0,0,0,19281,324
1071398,Lilv,ADC,Kai'Sa,5,0,6,1,0,0,0,21935,389
1071398,Koala,Support,Nautilus,2,2,9,0,0,0,0,12080,73
1071409,Licorice,Top,Fiora,3,7,2,0,0,0,0,20029,405
1071409,Blaber,Jungle,Elise,3,6,3,0,0,0,0,14889,64
1071409,Nisqy,Middle,Zoe,0,1,3,0,0,0,0,14698,314
1071409,Sneaky,ADC,Sona,1,3,5,0,0,0,0,18443,252
1071409,Zeyzal,Support,Tahm Kench,1,2,4,0,0,0,0,13028,177
1071409,Sword,Top,Gangplank,2,3,13,0,0,0,0,21132,376
1071409,Tarzan,Jungle,Lee Sin,4,3,10,0,0,0,0,15601,84
1071409,Chovy,Middle,LeBlanc,3,2,9,0,0,0,0,16179,287
1071409,Viper,ADC,Garen,8,0,3,1,0,0,0,18508,366
1071409,Lehends,Support,Yuumi,2,0,14,0,0,0,0,15661,103
1071415,3z,Top,Gangplank,0,3,3,0,0,0,0,11042,233
1071415,Crash,Jungle,Gragas,3,3,4,0,0,0,0,9002,19
1071415,M1ssion,Middle,Orianna,1,2,3,0,0,0,0,10242,226
1071415,Unified,ADC,Xayah,3,3,3,0,0,0,0,12766,239
1071415,Kaiwing,Support,Thresh,3,3,6,0,0,0,0,7926,9
1071415,Wunder,Top,Vladimir,1,0,3,0,0,0,0,12537,273
1071415,Jankos,Jungle,Lee Sin,2,3,7,0,0,0,0,10712,20
1071415,Caps,Middle,Syndra,6,2,4,1,0,0,0,14612,261
1071415,Perkz,ADC,Yasuo,5,0,3,1,0,0,0,14963,297
1071415,Mikyx,Support,Rakan,0,5,9,0,0,0,0,7886,18
1061227,GimGoon,Top,Renekton,3,0,2,0,0,0,0,9858,159
1061227,Tian,Jungle,Qiyana,7,1,6,0,0,0,0,10925,34
1061227,Doinb,Middle,Kayle,5,1,3,0,0,0,0,12077,210
1061227,Lwx,ADC,Vayne,4,0,5,1,0,0,0,11109,216
1061227,Crisp,Support,Nautilus,0,0,9,0,0,0,0,6788,53
1061227,Zeros,Top,Kennen,0,4,1,0,0,0,0,8633,227
1061227,Levi,Jungle,Lee Sin,2,5,0,0,0,0,0,6906,10
1061227,Kiaya,Middle,Jayce,0,2,2,0,0,0,0,7790,206
1061227,Zin,ADC,Kai'Sa,0,2,0,0,0,0,0,6822,170
1061227,Slay,Support,Galio,0,6,0,0,0,0,0,4755,42
1071461,Zeros,Top,Renekton,0,4,5,0,0,0,0,10447,256
1071461,Levi,Jungle,Nocturne,0,5,5,0,0,0,0,9199,19
1071461,Kiaya,Middle,Kled,4,3,2,0,0,0,0,11179,229
1071461,Zin,ADC,Heimerdinger,1,2,2,0,0,0,0,9604,217
1071461,Slay,Support,Shen,1,6,2,0,0,0,0,6372,63
1071461,GimGoon,Top,Gangplank,2,2,11,0,0,0,0,12638,238
1071461,Tian,Jungle,Gragas,5,1,6,0,0,0,0,10914,41
1071461,Doinb,Middle,Malphite,3,1,9,1,0,0,0,12135,233
1071461,Lwx,ADC,Kai'Sa,6,1,7,0,0,0,0,15298,272
1071461,Crisp,Support,Nautilus,4,1,10,1,0,0,0,8724,62
1071479,Rest,Top,Kled,2,4,1,0,0,0,0,8641,173
1071479,Hana,Jungle,Jarvan IV,1,2,4,0,0,0,0,7463,13
1071479,FoFo,Middle,Kayle,1,3,2,0,0,0,0,10407,249
1071479,Lilv,ADC,Xayah,0,1,4,0,0,0,0,10927,249
1071479,Koala,Support,Alistar,1,3,2,0,0,0,0,5461,26
1071479,Vizicsacsi,Top,Gnar,1,1,10,0,0,0,0,12025,220
1071479,Xerxe,Jungle,Gragas,2,0,8,0,0,0,0,9657,33
1071479,Humanoid,Middle,Cassiopeia,7,2,3,1,1,0,0,12908,226
1071479,Kobbe,ADC,Kai'Sa,3,0,5,1,0,0,0,12979,272
1071479,Norskeren,Support,Thresh,0,2,8,0,0,0,0,6953,15
1071486,Zeros,Top,Akali,0,4,4,0,0,0,0,8045,181
1071486,Levi,Jungle,Lee Sin,4,4,4,0,0,0,0,9622,24
1071486,Kiaya,Middle,Ryze,4,3,1,0,0,0,0,11060,232
1071486,Zin,ADC,Tristana,0,2,2,0,0,0,0,8180,206
1071486,Slay,Support,Volibear,1,4,6,0,0,0,0,5630,35
1071486,Rest,Top,Renekton,5,2,4,1,0,0,0,11119,193
1071486,Hana,Jungle,Gragas,0,2,5,0,0,0,0,7859,18
1071486,FoFo,Middle,Azir,7,2,3,1,0,0,0,13691,255
1071486,Lilv,ADC,Kai'Sa,5,0,1,0,0,0,0,13795,262
1071486,Koala,Support,Alistar,0,3,12,0,0,0,0,6901,33
1071491,Vizicsacsi,Top,Cho'gath,7,1,7,2,0,0,0,14847,254
1071491,Xerxe,Jungle,Rek'Sai,8,2,5,3,0,0,0,13119,38
1071491,Humanoid,Middle,Akali,2,1,4,0,0,0,0,14402,300
1071491,Kobbe,ADC,Xayah,3,3,12,0,0,0,0,15537,318
1071491,Norskeren,Support,Rakan,0,2,14,0,0,0,0,8938,20
1071491,GimGoon,Top,Gangplank,0,2,6,0,0,0,0,13055,291
1071491,Tian,Jungle,Lee Sin,1,5,4,0,0,0,0,9953,36
1071491,Doinb,Middle,Galio,0,5,6,0,0,0,0,11137,271
1071491,Lwx,ADC,Kai'Sa,8,5,1,2,0,0,0,16604,297
1071491,Crisp,Support,Nautilus,0,3,9,0,0,0,0,7651,67
1071497,Vizicsacsi,Top,Gangplank,1,5,8,0,0,0,0,13377,241
1071497,Xerxe,Jungle,Qiyana,5,3,9,1,0,0,0,12293,53
1071497,Humanoid,Middle,Ryze,8,2,3,2,0,0,0,18011,347
1071497,Kobbe,ADC,Jinx,5,2,8,1,0,0,0,15736,265
1071497,Norskeren,Support,Thresh,1,1,14,0,0,0,0,8668,17
1071497,Zeros,Top,Fiora,3,4,3,0,0,0,0,15279,293
1071497,Levi,Jungle,Lee Sin,3,4,5,0,0,0,0,11577,36
1071497,Kiaya,Middle,Jayce,3,5,2,0,0,0,0,12554,271
1071497,Zin,ADC,Kai'Sa,4,3,2,0,0,0,0,14794,295
1071497,Slay,Support,Nautilus,0,4,4,0,0,0,0,7541,65
1071502,GimGoon,Top,Renekton,3,1,10,1,0,0,0,10311,206
1071502,Tian,Jungle,Elise,7,1,5,2,0,0,0,11290,32
1071502,Doinb,Middle,Ryze,2,0,6,0,0,0,0,11587,207
1071502,Lwx,ADC,Varus,7,1,10,2,0,0,0,13049,213
1071502,Crisp,Support,Tahm Kench,1,0,17,0,0,0,0,8387,62
1071502,Rest,Top,Ornn,0,3,1,0,0,0,0,7215,194
1071502,Hana,Jungle,Gragas,0,4,3,0,0,0,0,5682,25
1071502,FoFo,Middle,Azir,0,4,3,0,0,0,0,7034,173
1071502,Lilv,ADC,Kai'Sa,2,4,1,0,0,0,0,8514,171
1071502,Koala,Support,Pyke,1,5,1,0,0,0,0,4885,30
1071514,GimGoon,Top,Ryze,1,3,2,0,0,0,0,14748,273
1071514,Tian,Jungle,Gragas,2,3,11,0,0,0,0,12971,41
1071514,Doinb,Middle,Renekton,9,2,5,2,1,0,0,20363,343
1071514,Lwx,ADC,Vayne,2,3,7,0,0,0,0,17455,333
1071514,Crisp,Support,Thresh,2,2,10,0,0,0,0,10316,27
1071514,Vizicsacsi,Top,Gangplank,2,1,7,0,0,0,0,16696,359
1071514,Xerxe,Jungle,Elise,2,4,7,0,0,0,0,10775,42
1071514,Humanoid,Middle,Syndra,3,7,6,0,0,0,0,15247,335
1071514,Kobbe,ADC,Kai'Sa,6,2,3,1,0,0,0,16732,323
1071514,Norskeren,Support,Rakan,0,2,10,0,0,0,0,8099,19
1071536,Wunder,Top,Kayle,0,2,9,0,0,0,0,11841,229
1071536,Jankos,Jungle,Olaf,8,0,4,2,1,0,0,11849,32
1071536,Caps,Middle,Ryze,1,1,5,0,0,0,0,14696,288
1071536,Perkz,ADC,Xayah,5,1,4,1,1,0,0,14183,283
1071536,Mikyx,Support,Rakan,0,1,12,0,0,0,0,7202,10
1071536,3z,Top,Aatrox,0,2,3,0,0,0,0,9347,200
1071536,Crash,Jungle,Lee Sin,3,3,0,0,0,0,0,9786,18
1071536,M1ssion,Middle,Syndra,2,3,1,0,0,0,0,11516,275
1071536,Unified,ADC,Ezreal,0,4,1,0,0,0,0,11588,263
1071536,Kaiwing,Support,Yuumi,0,2,2,0,0,0,0,6818,6
1071527,Sword,Top,Akali,7,0,2,2,0,0,0,11022,209
1071527,Tarzan,Jungle,Elise,2,1,9,0,0,0,0,9581,12
1071527,Chovy,Middle,Camille,4,0,7,1,0,0,0,11205,184
1071527,Viper,ADC,Xayah,7,0,10,2,1,0,0,13959,247
1071527,Lehends,Support,Rakan,1,0,15,0,0,0,0,7454,14
1071527,Licorice,Top,Shen,0,5,1,0,0,0,0,6788,156
1071527,Svenskeren,Jungle,Nocturne,0,4,1,0,0,0,0,6296,20
1071527,Nisqy,Middle,Kayle,0,5,1,0,0,0,0,7217,163
1071527,Sneaky,ADC,Kai'Sa,1,3,0,0,0,0,0,9068,241
1071527,Zeyzal,Support,Galio,0,4,1,0,0,0,0,5088,49
1071547,3z,Top,Gangplank,2,1,1,1,0,0,0,11878,244
1071547,Crash,Jungle,Lee Sin,0,2,1,0,0,0,0,8118,16
1071547,M1ssion,Middle,Syndra,1,3,0,0,0,0,0,10037,219
1071547,Unified,ADC,Xayah,0,2,0,0,0,0,0,10138,247
1071547,Kaiwing,Support,Rakan,0,2,0,0,0,0,0,5528,12
1071547,Sword,Top,Jayce,3,2,3,0,0,0,0,12671,240
1071547,Tarzan,Jungle,Elise,1,1,3,0,0,0,0,9994,34
1071547,Chovy,Middle,Camille,4,0,2,1,0,0,0,14597,299
1071547,Viper,ADC,Garen,0,0,6,0,0,0,0,11575,247
1071547,Lehends,Support,Yuumi,2,0,6,0,0,0,0,10744,77
1071552,Licorice,Top,Kayle,2,8,6,0,0,0,0,10038,191
1071552,Svenskeren,Jungle,Lee Sin,5,4,4,1,0,0,0,9904,26
1071552,Nisqy,Middle,Cassiopeia,4,6,7,1,0,0,0,12100,196
1071552,Sneaky,ADC,Caitlyn,4,3,5,1,0,0,0,13486,284
1071552,Zeyzal,Support,Thresh,0,5,10,0,0,0,0,6925,18
1071552,Wunder,Top,Ryze,6,5,6,1,0,0,0,14799,226
1071552,Jankos,Jungle,Rek'Sai,4,3,8,0,0,0,0,11826,22
1071552,Caps,Middle,Syndra,9,0,8,3,0,0,0,16741,266
1071552,Perkz,ADC,Kai'Sa,6,2,6,1,0,0,0,15625,236
1071552,Mikyx,Support,Blitzcrank,1,5,5,0,0,0,0,8118,10
1071560,3z,Top,Cho'gath,0,2,4,0,0,0,0,9143,179
1071560,Crash,Jungle,Lee Sin,2,3,3,0,0,0,0,8963,22
1071560,M1ssion,Middle,Ryze,2,3,1,0,0,0,0,11053,227
1071560,Unified,ADC,Jinx,3,1,3,0,0,0,0,12483,256
1071560,Kaiwing,Support,Thresh,2,2,6,1,0,0,0,7631,5
1071560,Licorice,Top,Jax,1,0,1,0,0,0,0,10264,204
1071560,Blaber,Jungle,Ekko,3,2,7,0,0,0,0,10670,30
1071560,Nisqy,Middle,Yasuo,2,2,7,0,0,0,0,12359,251
1071560,Deftly,ADC,Kai'Sa,5,0,2,2,0,0,0,11843,223
1071560,Zeyzal,Support,Nautilus,0,5,8,0,0,0,0,6553,47
1071569,Wunder,Top,Kayle,0,2,0,0,0,0,0,8848,219
1071569,Jankos,Jungle,Lee Sin,1,5,1,0,0,0,0,7486,17
1071569,Caps,Middle,Ryze,1,3,0,0,0,0,0,9469,212
1071569,Perkz,ADC,Yasuo,0,5,2,0,0,0,0,8871,233
1071569,Mikyx,Support,Gragas,0,4,1,0,0,0,0,5297,31
1071569,Sword,Top,Jayce,7,0,4,1,0,0,0,11526,193
1071569,Tarzan,Jungle,Qiyana,4,1,8,0,0,0,0,10580,22
1071569,Chovy,Middle,Akali,4,1,3,0,0,0,0,11413,232
1071569,Viper,ADC,Kai'Sa,3,0,4,1,0,0,0,13177,221
1071569,Lehends,Support,Shen,1,0,13,0,0,0,0,8591,61
1071575,Wunder,Top,Jayce,0,4,0,0,0,0,0,9779,213
1071575,Jankos,Jungle,Qiyana,0,6,2,0,0,0,0,7696,16
1071575,Caps,Middle,Cassiopeia,1,4,2,0,0,0,0,9877,225
1071575,Perkz,ADC,Zoe,2,2,0,0,0,0,0,10025,208
1071575,Mikyx,Support,Shen,1,7,0,0,0,0,0,5935,45
1071575,Sword,Top,Ornn,1,0,12,0,0,0,0,9328,167
1071575,Tarzan,Jungle,Lee Sin,9,2,7,0,0,0,0,11510,19
1071575,Chovy,Middle,Galio,3,0,12,0,0,0,0,12648,242
1071575,Viper,ADC,Xayah,9,0,6,3,1,0,0,14853,244
1071575,Lehends,Support,Rakan,1,2,18,0,0,0,0,8093,20
1071615,Langx,Top,Mordekaiser,1,2,1,0,0,0,0,13888,300
1071615,Karsa,Jungle,Jarvan IV,2,2,7,0,0,0,0,10949,29
1071615,xiaohu,Middle,Kayle,2,2,5,0,0,0,0,13432,269
1071615,Uzi,ADC,Ezreal,5,2,2,0,0,0,0,17142,328
1071615,Ming,Support,Galio,0,5,7,0,0,0,0,8273,53
1071615,Khan,Top,Gangplank,4,3,7,1,1,0,0,15095,266
1071615,Clid,Jungle,Lee Sin,1,1,10,0,0,0,0,10684,39
1071615,Faker,Middle,Ryze,1,1,5,0,0,0,0,17115,336
1071615,Teddy,ADC,Kai'Sa,6,0,5,1,0,0,0,17786,335
1071615,Effort,Support,Leona,1,5,4,0,0,0,0,8513,64
1071627,Huni,Top,Gangplank,7,5,12,1,0,0,0,24788,389
1071627,Lira,Jungle,Lee Sin,4,4,7,0,0,0,0,15794,77
1071627,Damonte,Middle,Ryze,4,6,9,0,0,0,0,19996,364
1071627,Cody Sun,ADC,Heimerdinger,4,6,12,0,0,0,0,17271,297
1071627,Vulcan,Support,Pyke,6,4,14,0,0,0,0,18595,71
1071627,Bwipo,Top,Urgot,8,5,10,0,0,0,0,20338,271
1071627,Broxah,Jungle,Elise,5,4,11,1,0,0,0,16687,51
1071627,Nemesis,Middle,Cassiopeia,4,3,11,0,0,0,0,20748,373
1071627,Rekkles,ADC,Xayah,8,3,13,1,0,0,0,24863,425
1071627,Hylissang,Support,Leona,0,10,15,0,0,0,0,14104,103
1071642,Khan,Top,Vladimir,0,4,5,0,0,0,0,8783,191
1071642,Clid,Jungle,Lee Sin,1,5,4,0,0,0,0,7875,10
1071642,Faker,Middle,Akali,3,3,1,0,0,0,0,10517,221
1071642,Teddy,ADC,Kai'Sa,3,3,1,0,0,0,0,11452,245
1071642,Effort,Support,Alistar,0,6,5,0,0,0,0,5867,41
1071642,Bwipo,Top,Gangplank,7,2,11,2,0,0,0,12339,192
1071642,Broxah,Jungle,Gragas,3,0,15,0,0,0,0,9155,20
1071642,Nemesis,Middle,Veigar,5,1,12,0,0,0,0,10987,180
1071642,Rekkles,ADC,Xayah,3,0,11,0,0,0,0,12848,238
1071642,Hylissang,Support,Leona,3,4,12,0,0,0,0,7977,47
1071659,Huni,Top,Qiyana,3,3,2,0,0,0,0,11510,255
1071659,Lira,Jungle,Rek'Sai,1,2,4,0,0,0,0,9179,43
1071659,Damonte,Middle,Kayle,2,1,1,0,0,0,0,12063,271
1071659,Cody Sun,ADC,Kai'Sa,3,5,0,0,0,0,0,11691,231
1071659,Vulcan,Support,Rakan,0,4,4,0,0,0,0,6293,14
1071659,Langx,Top,Aatrox,1,4,6,0,0,0,0,11776,241
1071659,Karsa,Jungle,Jarvan IV,1,3,8,0,0,0,0,10026,15
1071659,xiaohu,Middle,Akali,5,1,2,1,1,0,0,11974,241
1071659,Uzi,ADC,Ezreal,4,1,10,1,0,0,0,16603,303
1071659,Ming,Support,Morgana,4,0,10,1,0,0,0,10062,26
1071668,Khan,Top,Akali,4,0,4,0,0,0,0,14588,305
1071668,Clid,Jungle,Elise,6,0,5,0,0,0,0,13823,35
1071668,Faker,Middle,Camille,3,2,10,0,0,0,0,15094,303
1071668,Teddy,ADC,Xayah,5,0,9,0,0,0,0,17703,341
1071668,Effort,Support,Rakan,0,3,11,0,0,0,0,8762,15
1071668,Huni,Top,Ezreal,3,3,1,0,0,0,0,13858,280
1071668,Lira,Jungle,Skarner,0,2,4,0,0,0,0,9642,38
1071668,Damonte,Middle,Ryze,1,4,2,0,0,0,0,12118,281
1071668,Cody Sun,ADC,Heimerdinger,0,4,4,0,0,0,0,11385,255
1071668,Vulcan,Support,Nautilus,1,5,3,0,0,0,0,8040,75
1071675,Bwipo,Top,Gangplank,1,0,1,0,0,0,0,13087,237
1071675,Broxah,Jungle,Gragas,2,0,6,0,0,0,0,10553,17
1071675,Nemesis,Middle,Cassiopeia,2,0,4,0,0,0,0,13881,246
1071675,Rekkles,ADC,Xayah,5,0,4,1,1,0,0,17608,336
1071675,Hylissang,Support,Pyke,1,3,5,0,0,0,0,8821,64
1071675,Langx,Top,Gnar,0,1,0,0,0,0,0,10535,240
1071675,Karsa,Jungle,Lee Sin,1,3,0,0,0,0,0,8052,27
1071675,xiaohu,Middle,Ryze,0,3,1,0,0,0,0,10861,265
1071675,Uzi,ADC,Ezreal,2,1,1,0,0,0,0,13512,287
1071675,Ming,Support,Lulu,0,3,3,0,0,0,0,6591,20
1071696,Ziv,Top,Gangplank,1,4,2,0,0,0,0,12068,244
1071696,Alex,Jungle,Gragas,2,3,1,0,0,0,0,9662,28
1071696,Rainbow,Middle,Viktor,1,2,2,0,0,0,0,10244,236
1071696,Wako,ADC,Kai'Sa,1,1,2,0,0,0,0,13706,322
1071696,Ysera,Support,Nautilus,0,0,2,0,0,0,0,6735,48
1071696,TheShy,Top,Jayce,1,1,5,0,0,0,0,15578,286
1071696,Ning,Jungle,Olaf,4,2,3,0,0,0,0,11290,20
1071696,RooKie,Middle,Orianna,3,1,5,0,0,0,0,13377,238
1071696,JackeyLove,ADC,Xayah,1,1,3,0,0,0,0,14009,299
1071696,Baolan,Support,Morgana,1,0,3,0,0,0,0,8459,26
1071705,Impact,Top,Sion,0,4,3,0,0,0,0,9493,207
1071705,Xmithie,Jungle,Lee Sin,1,3,1,0,0,0,0,8871,33
1071705,Jensen,Middle,Anivia,1,2,0,0,0,0,0,12808,338
1071705,Doublelift,ADC,Kai'Sa,2,2,2,0,0,0,0,13785,292
1071705,CoreJJ,Support,Nautilus,0,2,2,0,0,0,0,7074,55
1071705,Nuguri,Top,Kayle,1,1,5,0,0,0,0,15031,282
1071705,Canyon,Jungle,Rek'Sai,2,2,4,1,0,0,0,11047,31
1071705,ShowMaker,Middle,Corki,5,0,6,0,0,0,0,15691,309
1071705,Nuclear,ADC,Yasuo,4,1,7,0,0,0,0,15320,278
1071705,BeryL,Support,Gragas,0,0,10,0,0,0,0,8570,20
1071716,Impact,Top,Gangplank,3,0,5,0,0,0,0,13995,285
1071716,Xmithie,Jungle,Gragas,1,2,10,0,0,0,0,10068,25
1071716,Jensen,Middle,LeBlanc,5,0,3,0,0,0,0,12745,240
1071716,Doublelift,ADC,Xayah,2,2,8,0,0,0,0,13711,292
1071716,CoreJJ,Support,Rakan,1,2,10,0,0,0,0,8145,19
1071716,Ziv,Top,Cho'gath,2,1,0,0,0,0,0,9557,228
1071716,Alex,Jungle,Jarvan IV,2,2,3,0,0,0,0,9781,36
1071716,Rainbow,Middle,Lissandra,2,4,3,0,0,0,0,10214,236
1071716,Wako,ADC,Ezreal,0,3,5,0,0,0,0,11340,280
1071716,Ysera,Support,Yuumi,0,2,6,0,0,0,0,6284,6
1071720,Nuguri,Top,Vladimir,2,6,10,0,0,0,0,12316,210
1071720,Canyon,Jungle,Lee Sin,6,4,5,0,0,0,0,11641,20
1071720,ShowMaker,Middle,Akali,6,0,6,1,1,0,0,14510,260
1071720,Nuclear,ADC,Kai'Sa,8,1,5,2,0,0,0,15253,291
1071720,BeryL,Support,Leona,0,2,10,0,0,0,0,8365,73
1071720,TheShy,Top,Jayce,5,5,5,0,0,0,0,14021,248
1071720,Ning,Jungle,Rek'Sai,4,6,3,0,0,0,0,10625,16
1071720,RooKie,Middle,Orianna,2,3,6,1,0,0,0,11658,241
1071720,JackeyLove,ADC,Syndra,0,4,7,0,0,0,0,11669,299
1071720,Baolan,Support,Nautilus,2,4,5,0,0,0,0,8114,70
1071724,Nuguri,Top,Renekton,2,0,3,0,0,0,0,14936,294
1071724,Canyon,Jungle,Taliyah,4,1,9,0,0,0,0,11864,20
1071724,ShowMaker,Middle,Yasuo,3,0,6,0,0,0,0,13257,287
1071724,Nuclear,ADC,Xayah,4,0,5,1,0,0,0,13183,271
1071724,BeryL,Support,Ornn,0,1,8,0,0,0,0,6956,46
1071724,Ziv,Top,Sion,0,4,1,0,0,0,0,8691,223
1071724,Alex,Jungle,Lee Sin,0,3,2,0,0,0,0,7671,12
1071724,Apex,Middle,Zilean,1,1,1,0,0,0,0,10123,259
1071724,Wako,ADC,Kai'Sa,1,2,1,0,0,0,0,10968,278
1071724,Ysera,Support,Nautilus,0,3,1,0,0,0,0,6127,58
1071731,TheShy,Top,Vladimir,5,0,10,1,0,0,0,12196,230
1071731,Ning,Jungle,Gragas,2,0,8,0,0,0,0,8412,21
1071731,RooKie,Middle,Qiyana,4,3,7,0,0,0,0,9376,164
1071731,JackeyLove,ADC,Kai'Sa,7,0,1,0,0,0,0,11426,222
1071731,Baolan,Support,Alistar,0,1,7,0,0,0,0,5283,35
1071731,Impact,Top,Aatrox,0,5,0,0,0,0,0,6513,144
1071731,Xmithie,Jungle,Olaf,1,2,1,0,0,0,0,7806,12
1071731,Jensen,Middle,LeBlanc,2,5,1,0,0,0,0,8282,179
1071731,Doublelift,ADC,Xayah,0,3,1,0,0,0,0,8940,221
1071731,CoreJJ,Support,Nautilus,1,3,0,0,0,0,0,5011,43
1061881,TheShy,Top,Yasuo,3,2,12,0,0,0,0,18830,322
1061881,Ning,Jungle,Gragas,0,5,14,0,0,0,0,13534,37
1061881,RooKie,Middle,Qiyana,6,3,9,1,0,0,0,16338,247
1061881,JackeyLove,ADC,Kog'Maw,12,6,8,3,2,1,0,22353,364
1061881,Baolan,Support,Lulu,1,2,18,0,0,0,0,12037,29
1061881,Sword,Top,Gnar,2,6,9,0,0,0,0,14201,275
1061881,Tarzan,Jungle,Elise,8,4,6,1,0,0,0,16441,45
1061881,Chovy,Middle,Poppy,2,5,8,0,0,0,0,12532,248
1061881,Viper,ADC,Garen,5,4,10,0,0,0,0,17346,341
1061881,Lehends,Support,Yuumi,1,3,14,0,0,0,0,13649,118
1061934,Sword,Top,Jayce,1,5,8,0,0,0,0,11260,200
1061934,Tarzan,Jungle,Jarvan IV,2,5,12,0,0,0,0,10299,14
1061934,Chovy,Middle,Galio,3,2,8,0,0,0,0,11701,238
1061934,Viper,ADC,Xayah,9,4,5,2,0,0,0,17221,300
1061934,Lehends,Support,Rakan,0,2,13,0,0,0,0,8245,10
1061934,TheShy,Top,Kayle,3,4,11,0,0,0,0,15890,246
1061934,Ning,Jungle,Lee Sin,2,2,12,0,0,0,0,12414,23
